timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.current, pcie.link.width.current
2026/04/01 20:57:29.778, 108.80 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:29.879, 108.80 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:29.979, 108.80 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:30.079, 108.80 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:30.180, 108.80 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:30.280, 108.80 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:30.380, 108.80 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:30.480, 108.80 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:30.581, 108.80 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:30.681, 108.80 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:30.781, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:30.881, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:30.982, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:31.082, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:31.182, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:31.283, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:31.383, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:31.483, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:31.583, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:31.684, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:31.784, 108.50 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:31.884, 108.50 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:31.984, 108.50 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:32.085, 108.50 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:32.185, 108.50 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:32.285, 108.50 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:32.386, 108.50 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:32.486, 108.50 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:32.586, 108.50 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:32.686, 108.50 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:32.787, 108.58 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:32.887, 108.58 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:32.987, 108.58 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:33.088, 108.58 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:33.188, 108.58 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:33.288, 108.58 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:33.388, 108.58 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:33.489, 108.58 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:33.589, 108.58 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:33.689, 108.58 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:33.789, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:33.890, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:33.990, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:34.090, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:34.191, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:34.291, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:34.391, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:34.491, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:34.592, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:34.692, 108.68 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:34.792, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:34.892, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:34.993, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:35.093, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:35.193, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:35.294, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:35.394, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:35.494, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:35.594, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:35.695, 108.56 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:35.795, 108.52 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 20:57:35.895, 108.52 W, 0 %, 0 %, 19691 MiB, 3, 16
