timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.current, pcie.link.width.current
2026/04/01 19:24:18.568, 283.57 W, 89 %, 47 %, 19691 MiB, 3, 16
2026/04/01 19:24:18.668, 283.57 W, 89 %, 47 %, 19691 MiB, 3, 16
2026/04/01 19:24:18.768, 285.02 W, 74 %, 34 %, 19691 MiB, 3, 16
2026/04/01 19:24:18.868, 285.02 W, 74 %, 34 %, 19691 MiB, 3, 16
2026/04/01 19:24:18.968, 285.02 W, 74 %, 34 %, 19691 MiB, 3, 16
2026/04/01 19:24:19.068, 285.02 W, 74 %, 34 %, 19691 MiB, 3, 16
2026/04/01 19:24:19.168, 285.02 W, 74 %, 34 %, 19691 MiB, 3, 16
2026/04/01 19:24:19.268, 286.17 W, 74 %, 34 %, 19691 MiB, 3, 16
2026/04/01 19:24:19.369, 286.17 W, 74 %, 34 %, 19691 MiB, 3, 16
2026/04/01 19:24:19.469, 286.17 W, 74 %, 34 %, 19691 MiB, 3, 16
2026/04/01 19:24:19.569, 286.17 W, 74 %, 34 %, 19691 MiB, 3, 16
2026/04/01 19:24:19.669, 286.17 W, 74 %, 34 %, 19691 MiB, 3, 16
2026/04/01 19:24:19.769, 289.67 W, 70 %, 59 %, 19691 MiB, 3, 16
2026/04/01 19:24:19.869, 289.67 W, 70 %, 59 %, 19691 MiB, 3, 16
2026/04/01 19:24:19.970, 289.67 W, 70 %, 59 %, 19691 MiB, 3, 16
2026/04/01 19:24:20.070, 289.67 W, 70 %, 59 %, 19691 MiB, 3, 16
2026/04/01 19:24:20.170, 289.67 W, 70 %, 59 %, 19691 MiB, 3, 16
2026/04/01 19:24:20.270, 238.60 W, 70 %, 59 %, 19691 MiB, 3, 16
2026/04/01 19:24:20.371, 238.60 W, 70 %, 59 %, 19691 MiB, 3, 16
2026/04/01 19:24:20.471, 238.60 W, 70 %, 59 %, 19691 MiB, 3, 16
2026/04/01 19:24:20.571, 238.60 W, 70 %, 59 %, 19691 MiB, 3, 16
2026/04/01 19:24:20.671, 238.60 W, 70 %, 59 %, 19691 MiB, 3, 16
2026/04/01 19:24:20.772, 167.02 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:20.872, 167.02 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:20.972, 167.02 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:21.072, 167.02 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:21.173, 167.02 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:21.273, 154.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:21.373, 154.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:21.474, 154.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:21.574, 154.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:21.674, 154.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:21.774, 154.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:21.875, 154.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:21.975, 154.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:22.075, 154.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:22.175, 154.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:22.276, 129.72 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:22.376, 129.72 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:22.476, 129.72 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:22.576, 129.72 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:22.677, 129.72 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:22.777, 129.72 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:22.877, 129.72 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:22.978, 129.72 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:23.078, 129.72 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:23.178, 129.72 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:23.278, 119.97 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:23.379, 119.97 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:23.479, 119.97 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:23.579, 119.97 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:23.679, 119.97 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:23.780, 119.97 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:23.880, 119.97 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:23.980, 119.97 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:24.080, 119.97 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:24.181, 119.97 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:24.281, 110.61 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:24.381, 110.61 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:24.481, 110.61 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:24.582, 110.61 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:24.682, 110.61 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:24.782, 110.61 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:24.883, 110.61 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:24.983, 110.61 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:25.083, 110.61 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:25.183, 110.61 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:25.284, 110.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:25.384, 110.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:25.484, 110.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:25.584, 110.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:25.685, 110.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:25.785, 110.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:25.885, 110.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:25.985, 110.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:26.086, 110.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:26.186, 110.16 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:26.286, 110.09 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:26.386, 110.09 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:26.487, 110.09 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:26.587, 110.09 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:26.687, 110.09 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:26.788, 110.09 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:26.888, 110.09 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:26.988, 110.09 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:27.088, 110.09 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:27.189, 110.09 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:27.289, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:27.389, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:27.489, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:27.590, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:27.690, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:27.790, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:27.890, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:27.991, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:28.091, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:28.191, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:28.292, 109.99 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:28.392, 109.99 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:28.492, 109.99 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:28.592, 109.99 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:28.693, 109.99 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:28.793, 109.99 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:28.893, 109.99 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:28.993, 109.99 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:29.094, 109.99 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:29.194, 109.99 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:29.294, 109.92 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:29.394, 109.92 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:29.495, 109.92 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:29.595, 109.92 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:29.695, 109.92 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:29.796, 109.92 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:29.896, 109.92 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:29.996, 109.92 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:30.096, 109.92 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:30.197, 109.92 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:30.297, 109.88 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:30.397, 109.88 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:30.497, 109.88 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:30.598, 109.88 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:30.698, 109.88 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:30.801, 109.88 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:30.901, 109.88 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:31.001, 109.88 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:31.101, 109.88 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:31.202, 109.88 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:31.302, 109.91 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:31.402, 109.91 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:31.502, 109.91 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:31.603, 109.91 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:31.703, 109.91 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:31.803, 109.91 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:31.903, 109.91 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:32.004, 109.91 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:32.104, 109.91 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:32.204, 109.91 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:32.305, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:32.405, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:32.505, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:32.605, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:32.706, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:32.806, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:32.906, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:33.006, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:33.107, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:33.207, 110.10 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:33.307, 110.15 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:33.407, 110.15 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:33.508, 110.15 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:33.608, 110.15 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:33.708, 110.15 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:33.809, 110.15 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:33.909, 110.15 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:34.009, 110.15 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:34.109, 110.15 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:34.210, 110.15 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:34.310, 110.18 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:34.410, 110.18 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:34.510, 110.18 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:34.611, 110.18 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:34.711, 110.18 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:34.811, 110.18 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:34.911, 110.18 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:35.012, 110.18 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:35.112, 110.18 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:35.212, 110.18 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:35.313, 110.19 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:35.413, 110.19 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:35.513, 110.19 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:35.613, 110.19 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:35.714, 110.19 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:35.814, 110.19 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:35.914, 110.19 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:36.014, 110.19 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:36.115, 110.19 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:36.215, 110.19 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:36.315, 110.27 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:36.415, 110.27 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:36.516, 110.27 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:36.616, 110.27 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:36.716, 110.27 W, 0 %, 0 %, 19691 MiB, 3, 16
2026/04/01 19:24:36.817, 110.27 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 19:24:36.917, 110.27 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 19:24:37.017, 110.27 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 19:24:37.117, 110.27 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 19:24:37.218, 110.27 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 19:24:37.318, 93.04 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 19:24:37.418, 93.04 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 19:24:37.518, 93.04 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 19:24:37.619, 93.04 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 19:24:37.719, 93.04 W, 0 %, 0 %, 19691 MiB, 2, 16
2026/04/01 19:24:37.819, 93.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:37.919, 93.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:38.020, 93.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:38.120, 93.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:38.220, 93.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:38.320, 51.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:38.421, 51.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:38.521, 51.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:38.621, 51.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:38.722, 51.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:38.822, 51.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:38.922, 51.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:39.022, 51.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:39.123, 51.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:39.223, 51.04 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:39.323, 24.65 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:39.423, 24.65 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:39.524, 24.65 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:39.624, 24.65 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:39.724, 24.65 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:39.824, 24.65 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:39.925, 24.65 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:40.025, 24.65 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:40.125, 24.65 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:40.225, 24.65 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:40.326, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:40.426, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:40.526, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:40.626, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:40.727, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:40.827, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:40.927, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:41.028, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:41.128, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:41.228, 22.71 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:41.328, 22.35 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:41.429, 22.35 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:41.529, 22.35 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:41.629, 22.35 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:41.729, 22.35 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:41.830, 22.35 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:41.930, 22.35 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:42.030, 22.35 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:42.130, 22.35 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:42.231, 22.35 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:42.331, 22.28 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:42.431, 22.28 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:42.531, 22.28 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:42.632, 22.28 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:42.732, 22.28 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:42.832, 22.28 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:42.932, 22.28 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:43.033, 22.28 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:43.133, 22.28 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:43.233, 22.28 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:43.334, 22.38 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:43.434, 22.38 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:43.534, 22.38 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:43.634, 22.38 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:43.735, 22.38 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:43.835, 22.38 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:43.935, 22.38 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:44.035, 22.38 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:44.136, 22.38 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:44.236, 22.38 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:44.336, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:44.436, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:44.537, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:44.637, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:44.737, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:44.837, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:44.938, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:45.038, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:45.138, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:45.238, 22.21 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:45.339, 22.25 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:45.439, 22.25 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:45.543, 22.25 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:45.643, 22.25 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:45.743, 22.25 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:45.844, 22.25 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:45.944, 22.25 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:46.044, 22.25 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:46.144, 22.25 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:46.245, 22.25 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:46.345, 22.41 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:46.445, 22.41 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:46.546, 22.41 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:46.647, 22.41 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:46.747, 22.41 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:46.847, 22.41 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:46.948, 22.41 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:47.048, 22.41 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:47.148, 22.41 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:47.248, 22.41 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:47.349, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:47.449, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:47.549, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:47.655, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:47.755, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:47.855, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:47.956, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:48.056, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:48.156, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:48.256, 22.17 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:48.357, 22.10 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:48.457, 22.10 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:48.557, 22.10 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:48.657, 22.10 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:48.759, 22.10 W, 0 %, 0 %, 19691 MiB, 1, 16
2026/04/01 19:24:48.859, 22.10 W, 0 %, 0 %, 19691 MiB, 1, 16
