timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB], pcie.link.gen.current, pcie.link.width.current
2026/04/01 21:54:21.332, 158.09 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:21.432, 158.09 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:21.533, 158.09 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:21.633, 158.09 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:21.733, 158.09 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:21.833, 158.09 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:21.934, 158.09 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:22.034, 132.77 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:22.134, 132.77 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:22.235, 132.77 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:22.335, 132.77 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:22.435, 132.77 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:22.535, 132.77 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:22.636, 132.77 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:22.736, 132.77 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:22.836, 132.77 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:22.936, 132.77 W, 0 %, 0 %, 20645 MiB, 3, 16
2026/04/01 21:54:23.037, 122.19 W, 0 %, 0 %, 20645 MiB, 3, 16
